reading_date,precipitation_sum,rain_sum,town_name
2023-07-16,5.5,5.5,Chesterfield
2023-07-17,0.8,0.8,Chesterfield
2023-07-18,2.8999999,2.8999999,Chesterfield
2023-07-19,3.7999997,3.7999997,Chesterfield
2023-07-20,0.0,0.0,Chesterfield
2023-07-21,3.6000001,3.6000001,Chesterfield
2023-07-22,11.6,11.6,Chesterfield
2023-07-23,13.0,13.0,Chesterfield
2023-07-24,4.5,4.5,Chesterfield
2023-07-25,0.6,0.6,Chesterfield
2023-07-26,5.7,5.7,Chesterfield
2023-07-27,1.8000001,1.8000001,Chesterfield
2023-07-28,0.0,0.0,Chesterfield
2023-07-29,0.4,0.4,Chesterfield
2023-07-30,7.7,7.7,Chesterfield
2023-07-31,7.8999996,7.8999996,Chesterfield
2023-08-01,0.0,0.0,Chesterfield
2023-08-02,11.999998,11.999998,Chesterfield
2023-08-03,1.1,1.1,Chesterfield
2023-08-04,3.1000001,3.1000001,Chesterfield
2023-08-05,10.7,10.7,Chesterfield
2023-08-06,5.0,5.0,Chesterfield
2023-08-07,0.0,0.0,Chesterfield
2023-08-08,0.0,0.0,Chesterfield
2023-08-09,0.0,0.0,Chesterfield
2023-08-10,0.0,0.0,Chesterfield
2023-08-11,0.0,0.0,Chesterfield
2023-08-12,2.0000002,2.0000002,Chesterfield
2023-08-13,0.0,0.0,Chesterfield
2023-08-14,10.299999,10.299999,Chesterfield
2023-08-15,0.3,0.3,Chesterfield
2023-08-16,0.0,0.0,Chesterfield
2023-08-17,0.5,0.5,Chesterfield
2023-08-18,2.5000002,2.5000002,Chesterfield
2023-08-19,0.8,0.8,Chesterfield
2023-08-20,0.6,0.6,Chesterfield
2023-08-21,0.0,0.0,Chesterfield
2023-08-22,0.2,0.2,Chesterfield
2023-08-23,2.0,2.0,Chesterfield
2023-08-24,0.0,0.0,Chesterfield
2023-08-25,0.9,0.9,Chesterfield
2023-08-26,2.8999996,2.8999996,Chesterfield
2023-08-27,1.9000001,1.9000001,Chesterfield
2023-08-28,0.0,0.0,Chesterfield
2023-08-29,0.5,0.5,Chesterfield
2023-08-30,0.3,0.3,Chesterfield
2023-08-31,1.6,1.6,Chesterfield
2023-09-01,1.1,1.1,Chesterfield
2023-09-02,0.1,0.1,Chesterfield
2023-09-03,0.0,0.0,Chesterfield
2023-09-04,0.0,0.0,Chesterfield
2023-09-05,0.0,0.0,Chesterfield
2023-09-06,0.0,0.0,Chesterfield
2023-09-07,0.0,0.0,Chesterfield
2023-09-08,0.0,0.0,Chesterfield
2023-09-09,1.4,1.4,Chesterfield
2023-09-10,6.1,6.1,Chesterfield
2023-09-11,4.4,4.4,Chesterfield
2023-09-12,19.900005,19.900005,Chesterfield
2023-09-13,0.2,0.2,Chesterfield
2023-09-14,5.8,5.8,Chesterfield
2023-09-15,0.0,0.0,Chesterfield
2023-09-16,2.7999995,2.7999995,Chesterfield
2023-09-17,4.3999996,4.3999996,Chesterfield
2023-09-18,15.700002,15.700002,Chesterfield
2023-09-19,5.799999,5.799999,Chesterfield
2023-09-20,5.0,5.0,Chesterfield
2023-09-21,0.2,0.2,Chesterfield
2023-09-22,0.2,0.2,Chesterfield
2023-09-23,0.0,0.0,Chesterfield
2023-09-24,3.1999998,3.1999998,Chesterfield
2023-09-25,0.2,0.2,Chesterfield
2023-09-26,0.9000001,0.9000001,Chesterfield
2023-09-27,1.1,1.1,Chesterfield
2023-09-28,6.9,6.9,Chesterfield
2023-09-29,0.0,0.0,Chesterfield
2023-09-30,9.8,9.8,Chesterfield
2023-10-01,3.0,3.0,Chesterfield
2023-10-02,25.0,25.0,Chesterfield
2023-10-03,2.1999998,2.1999998,Chesterfield
2023-10-04,0.0,0.0,Chesterfield
2023-10-05,2.2,2.2,Chesterfield
2023-10-06,2.2,2.2,Chesterfield
2023-10-07,0.0,0.0,Chesterfield
2023-10-08,0.0,0.0,Chesterfield
2023-10-09,0.8,0.8,Chesterfield
2023-10-10,0.1,0.1,Chesterfield
2023-10-11,11.400001,11.400001,Chesterfield
2023-10-12,0.2,0.2,Chesterfield
2023-10-13,13.800001,13.800001,Chesterfield
2023-10-14,0.0,0.0,Chesterfield
2023-10-15,0.0,0.0,Chesterfield
2023-10-16,0.0,0.0,Chesterfield
2023-10-17,0.0,0.0,Chesterfield
2023-10-18,16.0,16.0,Chesterfield
2023-10-19,12.100002,12.100002,Chesterfield
2023-10-20,60.0,60.0,Chesterfield
2023-10-21,5.7,5.7,Chesterfield
2023-10-22,0.2,0.2,Chesterfield
2023-10-23,1.5000001,1.5000001,Chesterfield
2023-10-24,8.7,8.7,Chesterfield
2023-10-25,0.1,0.1,Chesterfield
2023-10-26,1.7,1.7,Chesterfield
2023-10-27,2.4999998,2.4999998,Chesterfield
2023-10-28,2.8,2.8,Chesterfield
2023-10-29,0.1,0.1,Chesterfield
2023-10-30,11.900001,11.900001,Chesterfield
2023-10-31,4.9999995,4.9999995,Chesterfield
2022-11-01,3.6999998,3.6999998,Exeter
2022-11-02,11.599999,11.599999,Exeter
2022-11-03,9.6,9.6,Exeter
2022-11-04,0.0,0.0,Exeter
2022-11-05,8.999999,8.999999,Exeter
2022-11-06,1.8000001,1.8000001,Exeter
2022-11-07,9.4,9.4,Exeter
2022-11-08,7.2999997,7.2999997,Exeter
2022-11-09,0.3,0.3,Exeter
2022-11-10,0.1,0.1,Exeter
2022-11-11,0.1,0.1,Exeter
2022-11-12,0.0,0.0,Exeter
2022-11-13,0.0,0.0,Exeter
2022-11-14,2.5,2.5,Exeter
2022-11-15,17.800001,17.800001,Exeter
2022-11-16,22.500002,22.500002,Exeter
2022-11-17,0.3,0.3,Exeter
2022-11-18,0.0,0.0,Exeter
2022-11-19,1.8000001,1.8000001,Exeter
2022-11-20,0.9000001,0.9000001,Exeter
2022-11-21,15.9,15.9,Exeter
2022-11-22,4.2999997,4.2999997,Exeter
2022-11-23,8.3,8.3,Exeter
2022-11-24,6.4,6.4,Exeter
2022-11-25,0.0,0.0,Exeter
2022-11-26,12.3,12.3,Exeter
2022-11-27,2.1,2.1,Exeter
2022-11-28,0.1,0.1,Exeter
2022-11-29,0.0,0.0,Exeter
2022-11-30,1.1,1.1,Exeter
2022-12-01,0.0,0.0,Exeter
2022-12-02,0.0,0.0,Exeter
2022-12-03,0.1,0.1,Exeter
2022-12-04,0.9000001,0.9000001,Exeter
2022-12-05,0.1,0.1,Exeter
2022-12-06,0.2,0.2,Exeter
2022-12-07,0.0,0.0,Exeter
2022-12-08,0.0,0.0,Exeter
2022-12-09,0.0,0.0,Exeter
2022-12-10,0.0,0.0,Exeter
2022-12-11,0.0,0.0,Exeter
2022-12-12,0.0,0.0,Exeter
2022-12-13,0.70000005,0.5,Exeter
2022-12-14,0.1,0.0,Exeter
2022-12-15,0.0,0.0,Exeter
2022-12-16,0.0,0.0,Exeter
2022-12-17,0.1,0.1,Exeter
2022-12-18,30.499998,30.499998,Exeter
2022-12-19,7.4999995,7.4999995,Exeter
2022-12-20,6.3,6.3,Exeter
2022-12-21,0.2,0.2,Exeter
2022-12-22,3.1000001,3.1000001,Exeter
2022-12-23,9.900001,9.900001,Exeter
2022-12-24,0.1,0.1,Exeter
2022-12-25,1.7000003,1.7000003,Exeter
2022-12-26,0.4,0.4,Exeter
2022-12-27,11.299999,11.299999,Exeter
2022-12-28,12.299999,12.299999,Exeter
2022-12-29,1.1000001,1.1000001,Exeter
2022-12-30,16.2,16.2,Exeter
2022-12-31,11.500001,11.500001,Exeter
2023-01-01,2.3,2.3,Exeter
2023-01-02,0.0,0.0,Exeter
2023-01-03,22.0,22.0,Exeter
2023-01-04,1.6000001,1.6000001,Exeter
2023-01-05,3.4000003,3.4000003,Exeter
2023-01-06,4.2,4.2,Exeter
2023-01-07,12.100001,12.100001,Exeter
2023-01-08,1.5,1.5,Exeter
2023-01-09,0.2,0.2,Exeter
2023-01-10,7.1,7.1,Exeter
2023-01-11,5.5,5.5,Exeter
2023-01-12,12.299999,12.299999,Exeter
2023-01-13,0.6,0.6,Exeter
2023-01-14,20.699999,20.699999,Exeter
2023-01-15,4.9,4.9,Exeter
2023-01-16,10.6,9.2,Exeter
2023-01-17,0.0,0.0,Exeter
2023-01-18,1.2,0.4,Exeter
2023-01-19,0.0,0.0,Exeter
2023-01-20,0.0,0.0,Exeter
2023-01-21,0.0,0.0,Exeter
2023-01-22,0.0,0.0,Exeter
2023-01-23,0.0,0.0,Exeter
2023-01-24,0.0,0.0,Exeter
2023-01-25,0.2,0.2,Exeter
2023-01-26,0.0,0.0,Exeter
2023-01-27,0.0,0.0,Exeter
2023-01-28,0.0,0.0,Exeter
2023-01-29,0.2,0.2,Exeter
2023-01-30,0.0,0.0,Exeter
2023-01-31,0.0,0.0,Exeter
2023-02-01,0.0,0.0,Exeter
2023-02-02,0.1,0.1,Exeter
2023-02-03,0.0,0.0,Exeter
2023-02-04,0.2,0.2,Exeter
2023-02-05,0.0,0.0,Exeter
2023-02-06,0.0,0.0,Exeter
2023-02-07,0.0,0.0,Exeter
2023-02-08,0.0,0.0,Exeter
2023-02-09,0.0,0.0,Exeter
2023-02-10,0.0,0.0,Exeter
2023-02-11,0.0,0.0,Exeter
2023-02-12,0.0,0.0,Exeter
2023-02-13,0.0,0.0,Exeter
2023-02-14,0.0,0.0,Exeter
2023-02-15,1.6,1.6,Exeter
2023-02-16,1.4000001,1.4000001,Exeter
2023-02-17,0.0,0.0,Exeter
2023-02-18,0.2,0.2,Exeter
2023-02-19,0.0,0.0,Exeter
2023-02-20,0.1,0.1,Exeter
2023-02-21,2.3,2.3,Exeter
2023-02-22,0.2,0.2,Exeter
2023-02-23,4.3999996,3.8999996,Exeter
2023-02-24,0.5,0.5,Exeter
2023-02-25,0.1,0.1,Exeter
2023-02-26,0.1,0.1,Exeter
2023-02-27,0.0,0.0,Exeter
2023-02-28,0.0,0.0,Exeter
2023-03-01,0.5,0.5,Exeter
2023-03-02,0.0,0.0,Exeter
2023-03-03,0.0,0.0,Exeter
2023-03-04,0.0,0.0,Exeter
2023-03-05,0.0,0.0,Exeter
2023-03-06,0.4,0.4,Exeter
2023-03-07,1.6000001,1.6000001,Exeter
2023-03-08,19.199999,17.4,Exeter
2023-03-09,10.9,10.9,Exeter
2023-03-10,0.2,0.2,Exeter
2023-03-11,2.3000002,2.3000002,Exeter
2023-03-12,4.5,4.5,Exeter
2023-03-13,4.6999993,4.6999993,Exeter
2023-03-14,1.1,1.1,Exeter
2023-03-15,10.5,10.5,Exeter
2023-03-16,3.1999998,3.1999998,Exeter
2023-03-17,5.3999996,5.3999996,Exeter
2023-03-18,2.8000002,2.8000002,Exeter
2023-03-19,0.1,0.1,Exeter
2023-03-20,6.799999,6.799999,Exeter
2023-03-21,3.3000002,3.3000002,Exeter
2023-03-22,12.0,12.0,Exeter
2023-03-23,7.6999993,7.6999993,Exeter
2023-03-24,1.4000001,1.4000001,Exeter
2023-03-25,5.7000003,5.7000003,Exeter
2023-03-26,7.4,7.4,Exeter
2023-03-27,1.3000001,1.3000001,Exeter
2023-03-28,7.8,7.8,Exeter
2023-03-29,13.200001,13.200001,Exeter
2023-03-30,10.499999,10.499999,Exeter
2023-03-31,16.300001,16.300001,Exeter
2023-04-01,3.5,3.5,Exeter
2023-04-02,0.0,0.0,Exeter
2023-04-03,0.0,0.0,Exeter
2023-04-04,0.0,0.0,Exeter
2023-04-05,3.8000002,3.8000002,Exeter
2023-04-06,0.2,0.2,Exeter
2023-04-07,0.0,0.0,Exeter
2023-04-08,0.0,0.0,Exeter
2023-04-09,1.5,1.5,Exeter
2023-04-10,7.0,7.0,Exeter
2023-04-11,16.6,16.6,Exeter
2023-04-12,3.8,3.8,Exeter
2023-04-13,0.70000005,0.70000005,Exeter
2023-04-14,5.7,5.7,Exeter
2023-04-15,0.0,0.0,Exeter
2023-04-16,0.3,0.3,Exeter
2023-04-17,0.0,0.0,Exeter
2023-04-18,1.8,1.8,Exeter
2023-04-19,9.6,9.6,Exeter
2023-04-20,0.0,0.0,Exeter
2023-04-21,3.9999998,3.9999998,Exeter
2023-04-22,4.8999996,4.8999996,Exeter
2023-04-23,4.2999997,4.2999997,Exeter
2023-04-24,6.8999996,6.8999996,Exeter
2023-04-25,0.0,0.0,Exeter
2023-04-26,0.5,0.5,Exeter
2023-04-27,7.0000005,7.0000005,Exeter
2023-04-28,0.0,0.0,Exeter
2023-04-29,0.0,0.0,Exeter
2023-04-30,7.7999997,7.7999997,Exeter
2023-05-01,0.0,0.0,Exeter
2023-05-02,0.0,0.0,Exeter
2023-05-03,0.0,0.0,Exeter
2023-05-04,5.1000004,5.1000004,Exeter
2023-05-05,4.7999997,4.7999997,Exeter
2023-05-06,10.6,10.6,Exeter
2023-05-07,1.5000001,1.5000001,Exeter
2023-05-08,25.799997,25.799997,Exeter
2023-05-09,16.6,16.6,Exeter
2023-05-10,0.4,0.4,Exeter
2023-05-11,0.8000001,0.8000001,Exeter
2023-05-12,0.0,0.0,Exeter
2023-05-13,0.0,0.0,Exeter
2023-05-14,1.5,1.5,Exeter
2023-05-15,0.5,0.5,Exeter
2023-05-16,0.0,0.0,Exeter
2023-05-17,0.0,0.0,Exeter
2023-05-18,0.0,0.0,Exeter
2023-05-19,0.2,0.2,Exeter
2023-05-20,0.0,0.0,Exeter
2023-05-21,0.0,0.0,Exeter
2023-05-22,0.0,0.0,Exeter
2023-05-23,0.3,0.3,Exeter
2023-05-24,0.0,0.0,Exeter
2023-05-25,0.2,0.2,Exeter
2023-05-26,0.0,0.0,Exeter
2023-05-27,0.0,0.0,Exeter
2023-05-28,0.0,0.0,Exeter
2023-05-29,0.0,0.0,Exeter
2023-05-30,0.0,0.0,Exeter
2023-05-31,0.1,0.1,Exeter
2023-06-01,0.0,0.0,Exeter
2023-06-02,0.0,0.0,Exeter
2023-06-03,0.0,0.0,Exeter
2023-06-04,0.0,0.0,Exeter
2023-06-05,0.0,0.0,Exeter
2023-06-06,0.0,0.0,Exeter
2023-06-07,0.0,0.0,Exeter
2023-06-08,0.0,0.0,Exeter
2023-06-09,0.1,0.1,Exeter
2023-06-10,1.7000002,1.7000002,Exeter
2023-06-11,0.5,0.5,Exeter
2023-06-12,2.2,2.2,Exeter
2023-06-13,0.0,0.0,Exeter
2023-06-14,0.0,0.0,Exeter
2023-06-15,0.0,0.0,Exeter
2023-06-16,0.6,0.6,Exeter
2023-06-17,3.1,3.1,Exeter
2023-06-18,0.5,0.5,Exeter
2023-06-19,0.4,0.4,Exeter
2023-06-20,34.0,34.0,Exeter
2023-06-21,1.6000001,1.6000001,Exeter
2023-06-22,0.0,0.0,Exeter
2023-06-23,0.0,0.0,Exeter
2023-06-24,0.1,0.1,Exeter
2023-06-25,0.2,0.2,Exeter
2023-06-26,0.1,0.1,Exeter
2023-06-27,0.6,0.6,Exeter
2023-06-28,1.6000001,1.6000001,Exeter
2023-06-29,0.0,0.0,Exeter
2023-06-30,3.8999996,3.8999996,Exeter
2023-07-01,0.4,0.4,Exeter
2023-07-02,0.0,0.0,Exeter
2023-07-03,0.2,0.2,Exeter
2023-07-04,18.500002,18.500002,Exeter
2023-07-05,1.1,1.1,Exeter
2023-07-06,0.2,0.2,Exeter
2023-07-07,0.0,0.0,Exeter
2023-07-08,1.5,1.5,Exeter
2023-07-09,1.6000001,1.6000001,Exeter
2023-07-10,9.799999,9.799999,Exeter
2023-07-11,4.2999997,4.2999997,Exeter
2023-07-12,0.8,0.8,Exeter
2023-07-13,0.6,0.6,Exeter
2023-07-14,16.7,16.7,Exeter
2023-07-15,6.0999994,6.0999994,Exeter
2023-07-16,3.7999997,3.7999997,Exeter
2023-07-17,0.4,0.4,Exeter
2023-07-18,1.2,1.2,Exeter
2023-07-19,0.1,0.1,Exeter
2023-07-20,0.8,0.8,Exeter
2023-07-21,0.0,0.0,Exeter
2023-07-22,10.500001,10.500001,Exeter
2023-07-23,1.7,1.7,Exeter
2023-07-24,4.3999996,4.3999996,Exeter
2023-07-25,0.3,0.3,Exeter
2023-07-26,6.5999994,6.5999994,Exeter
2023-07-27,0.90000004,0.90000004,Exeter
2023-07-28,0.5,0.5,Exeter
2023-07-29,0.70000005,0.70000005,Exeter
2023-07-30,3.7999997,3.7999997,Exeter
2023-07-31,5.0,5.0,Exeter
2023-08-01,12.9,12.9,Exeter
2023-08-02,13.900001,13.900001,Exeter
2023-08-03,4.2999997,4.2999997,Exeter
2023-08-04,0.0,0.0,Exeter
2023-08-05,3.7999997,3.7999997,Exeter
2023-08-06,0.0,0.0,Exeter
2023-08-07,0.0,0.0,Exeter
2023-08-08,0.6,0.6,Exeter
2023-08-09,0.3,0.3,Exeter
2023-08-10,0.0,0.0,Exeter
2023-08-11,0.0,0.0,Exeter
2023-08-12,0.9000001,0.9000001,Exeter
2023-08-13,4.0,4.0,Exeter
2023-08-14,2.2999997,2.2999997,Exeter
2023-08-15,1.1,1.1,Exeter
2023-08-16,0.3,0.3,Exeter
2023-08-17,0.3,0.3,Exeter
2023-08-18,10.400001,10.400001,Exeter
2023-08-19,0.1,0.1,Exeter
2023-08-20,0.3,0.3,Exeter
2023-08-21,0.0,0.0,Exeter
2023-08-22,0.0,0.0,Exeter
2023-08-23,0.0,0.0,Exeter
2023-08-24,3.3,3.3,Exeter
2023-08-25,3.3,3.3,Exeter
2023-08-26,3.7,3.7,Exeter
2023-08-27,0.1,0.1,Exeter
2023-08-28,0.1,0.1,Exeter
2023-08-29,0.8000001,0.8000001,Exeter
2023-08-30,0.0,0.0,Exeter
2023-08-31,12.600001,12.600001,Exeter
2023-09-01,1.0,1.0,Exeter
2023-09-02,1.0,1.0,Exeter
2023-09-03,0.0,0.0,Exeter
2023-09-04,0.0,0.0,Exeter
2023-09-05,1.1,1.1,Exeter
2023-09-06,0.0,0.0,Exeter
2023-09-07,0.0,0.0,Exeter
2023-09-08,0.0,0.0,Exeter
2023-09-09,0.0,0.0,Exeter
2023-09-10,21.9,21.9,Exeter
2023-09-11,2.1999998,2.1999998,Exeter
2023-09-12,0.6,0.6,Exeter
2023-09-13,0.0,0.0,Exeter
2023-09-14,0.0,0.0,Exeter
2023-09-15,0.0,0.0,Exeter
2023-09-16,20.500002,20.500002,Exeter
2023-09-17,14.800001,14.800001,Exeter
2023-09-18,0.2,0.2,Exeter
2023-09-19,1.6000001,1.6000001,Exeter
2023-09-20,19.2,19.2,Exeter
2023-09-21,7.2,7.2,Exeter
2023-09-22,0.2,0.2,Exeter
2023-09-23,4.7000003,4.7000003,Exeter
2023-09-24,17.900002,17.900002,Exeter
2023-09-25,0.0,0.0,Exeter
2023-09-26,0.4,0.4,Exeter
2023-09-27,3.6999998,3.6999998,Exeter
2023-09-28,9.700001,9.700001,Exeter
2023-09-29,0.1,0.1,Exeter
2023-09-30,0.0,0.0,Exeter
2023-10-01,0.1,0.1,Exeter
2023-10-02,1.2,1.2,Exeter
2023-10-03,0.2,0.2,Exeter
2023-10-04,0.1,0.1,Exeter
2023-10-05,0.0,0.0,Exeter
2023-10-06,0.0,0.0,Exeter
2023-10-07,0.0,0.0,Exeter
2023-10-08,0.0,0.0,Exeter
2023-10-09,0.0,0.0,Exeter
2023-10-10,0.0,0.0,Exeter
2023-10-11,8.400002,8.400002,Exeter
2023-10-12,17.3,17.3,Exeter
2023-10-13,10.299999,10.299999,Exeter
2023-10-14,0.0,0.0,Exeter
2023-10-15,0.0,0.0,Exeter
2023-10-16,0.0,0.0,Exeter
2023-10-17,0.0,0.0,Exeter
2023-10-18,16.3,16.3,Exeter
2023-10-19,4.2999997,4.2999997,Exeter
2023-10-20,0.2,0.2,Exeter
2023-10-21,1.2,1.2,Exeter
2023-10-22,0.5,0.5,Exeter
2023-10-23,9.899999,9.899999,Exeter
2023-10-24,6.5,6.5,Exeter
2023-10-25,11.2,11.2,Exeter
2023-10-26,2.7,2.7,Exeter
2023-10-27,0.3,0.3,Exeter
2023-10-28,4.4,4.4,Exeter
2023-10-29,0.5,0.5,Exeter
2023-10-30,0.1,0.1,Exeter
2023-10-31,14.3,14.3,Exeter
